T[C],P[bar],XV(Driesner)[mol],XV(xThermo)[mol],XV(diff)[mol],RhoV(Driesner)[kg/m3],RhoV(xThermo),RhoV(err),HV(Driesner)[J/kg],HV(xThermo),HV(err),XL(Driesner)[mol],XL(xThermo)[mol],XL(diff)[mol],RhoL(Driesner)[kg/m3],RhoL(xThermo),RhoL(err),HL(Driesner)[J/kg],HL(xThermo),HL(err)
6.900000e+02,3.031631e+02,8.864348e-05,8.864347e-05,1.000000e-11,7.528658e+01,7.528657e+01,1.000000e-05,3.708960e+06,3.708960e+06,0.000000e+00,6.676543e-01,6.676544e-01,-1.000000e-07,1.421033e+03,1.420990e+03,4.300000e-02,1.238317e+06,1.223198e+06,1.511900e+04
6.900000e+02,3.213084e+02,1.097312e-04,1.097313e-04,-1.000000e-10,8.028770e+01,8.028771e+01,-1.000000e-05,3.696426e+06,3.696426e+06,0.000000e+00,6.512308e-01,6.512308e-01,0.000000e+00,1.405793e+03,1.405759e+03,3.400000e-02,1.255992e+06,1.242498e+06,1.349400e+04
6.900000e+02,3.394536e+02,1.347685e-04,1.347687e-04,-2.000000e-10,8.534950e+01,8.534950e+01,0.000000e+00,3.683843e+06,3.683843e+06,0.000000e+00,6.350852e-01,6.350852e-01,0.000000e+00,1.390514e+03,1.390487e+03,2.700000e-02,1.273860e+06,1.261957e+06,1.190300e+04
6.900000e+02,3.575988e+02,1.642263e-04,1.642264e-04,-1.000000e-10,9.047259e+01,9.047259e+01,0.000000e+00,3.671214e+06,3.671214e+06,0.000000e+00,6.192167e-01,6.192167e-01,0.000000e+00,1.375230e+03,1.375208e+03,2.200000e-02,1.291921e+06,1.281570e+06,1.035100e+04
6.900000e+02,3.757440e+02,1.985795e-04,1.985796e-04,-1.000000e-10,9.565753e+01,9.565753e+01,0.000000e+00,3.658542e+06,3.658542e+06,0.000000e+00,6.036244e-01,6.036245e-01,-1.000000e-07,1.359968e+03,1.359950e+03,1.800000e-02,1.310174e+06,1.301333e+06,8.841000e+03
6.900000e+02,3.938892e+02,2.382998e-04,2.382999e-04,-1.000000e-10,1.009048e+02,1.009048e+02,0.000000e+00,3.645833e+06,3.645833e+06,0.000000e+00,5.883076e-01,5.883077e-01,-1.000000e-07,1.344756e+03,1.344740e+03,1.600000e-02,1.325360e+06,1.325360e+06,0.000000e+00
6.900000e+02,4.120345e+02,2.838476e-04,2.838479e-04,-3.000000e-10,1.062149e+02,1.062150e+02,-1.000000e-04,3.633089e+06,3.633089e+06,0.000000e+00,5.732654e-01,5.732653e-01,1.000000e-07,1.329597e+03,1.329581e+03,1.600000e-02,1.345742e+06,1.345742e+06,0.000000e+00
6.900000e+02,4.301797e+02,3.356649e-04,3.356652e-04,-3.000000e-10,1.115882e+02,1.115882e+02,0.000000e+00,3.620314e+06,3.620314e+06,0.000000e+00,5.584967e-01,5.584967e-01,0.000000e+00,1.314481e+03,1.314466e+03,1.500000e-02,1.366276e+06,1.366276e+06,0.000000e+00
6.900000e+02,4.483249e+02,3.941694e-04,3.941697e-04,-3.000000e-10,1.170248e+02,1.170248e+02,0.000000e+00,3.607512e+06,3.607512e+06,0.000000e+00,5.440005e-01,5.440006e-01,-1.000000e-07,1.299409e+03,1.299393e+03,1.600000e-02,1.386958e+06,1.386958e+06,0.000000e+00
6.900000e+02,4.664701e+02,4.597507e-04,4.597509e-04,-2.000000e-10,1.225249e+02,1.225249e+02,0.000000e+00,3.594688e+06,3.594688e+06,0.000000e+00,5.297759e-01,5.297760e-01,-1.000000e-07,1.284381e+03,1.284366e+03,1.500000e-02,1.407782e+06,1.407782e+06,0.000000e+00
6.900000e+02,4.846153e+02,5.327676e-04,5.327679e-04,-3.000000e-10,1.280885e+02,1.280885e+02,0.000000e+00,3.581846e+06,3.581846e+06,0.000000e+00,5.158217e-01,5.158217e-01,0.000000e+00,1.269402e+03,1.269388e+03,1.400000e-02,1.428743e+06,1.428743e+06,0.000000e+00
6.900000e+02,5.027605e+02,6.135494e-04,6.135496e-04,-2.000000e-10,1.337155e+02,1.337154e+02,1.000000e-04,3.568990e+06,3.568990e+06,0.000000e+00,5.021366e-01,5.021366e-01,0.000000e+00,1.254476e+03,1.254462e+03,1.400000e-02,1.449834e+06,1.449834e+06,0.000000e+00
6.900000e+02,5.209058e+02,7.023984e-04,7.023991e-04,-7.000000e-10,1.394055e+02,1.394055e+02,0.000000e+00,3.556125e+06,3.556125e+06,0.000000e+00,4.887194e-01,4.887194e-01,0.000000e+00,1.239608e+03,1.239594e+03,1.400000e-02,1.471048e+06,1.471048e+06,0.000000e+00
6.900000e+02,5.390510e+02,7.995966e-04,7.995973e-04,-7.000000e-10,1.451581e+02,1.451581e+02,0.000000e+00,3.543256e+06,3.543256e+06,0.000000e+00,4.755687e-01,4.755687e-01,0.000000e+00,1.224806e+03,1.224792e+03,1.400000e-02,1.492380e+06,1.492380e+06,0.000000e+00
6.900000e+02,5.571962e+02,9.054147e-04,9.054154e-04,-7.000000e-10,1.509727e+02,1.509727e+02,0.000000e+00,3.530387e+06,3.530387e+06,0.000000e+00,4.626831e-01,4.626831e-01,0.000000e+00,1.210074e+03,1.210061e+03,1.300000e-02,1.513820e+06,1.513820e+06,0.000000e+00
6.900000e+02,5.753414e+02,1.020125e-03,1.020125e-03,0.000000e+00,1.568486e+02,1.568486e+02,0.000000e+00,3.517524e+06,3.517524e+06,0.000000e+00,4.500609e-01,4.500609e-01,0.000000e+00,1.195422e+03,1.195409e+03,1.300000e-02,1.535360e+06,1.535360e+06,0.000000e+00
6.900000e+02,5.934866e+02,1.144015e-03,1.144016e-03,-1.000000e-09,1.627850e+02,1.627849e+02,1.000000e-04,3.504669e+06,3.504669e+06,0.000000e+00,4.377006e-01,4.377006e-01,0.000000e+00,1.180856e+03,1.180844e+03,1.200000e-02,1.556993e+06,1.556993e+06,0.000000e+00
6.900000e+02,6.116318e+02,1.277411e-03,1.277412e-03,-1.000000e-09,1.687809e+02,1.687808e+02,1.000000e-04,3.491829e+06,3.491829e+06,0.000000e+00,4.256003e-01,4.256003e-01,0.000000e+00,1.166385e+03,1.166372e+03,1.300000e-02,1.578708e+06,1.578708e+06,0.000000e+00
6.900000e+02,6.297771e+02,1.420693e-03,1.420695e-03,-2.000000e-09,1.748354e+02,1.748354e+02,0.000000e+00,3.479006e+06,3.479006e+06,0.000000e+00,4.137580e-01,4.137580e-01,0.000000e+00,1.152015e+03,1.152003e+03,1.200000e-02,1.600496e+06,1.600496e+06,0.000000e+00
6.900000e+02,6.479223e+02,1.574325e-03,1.574327e-03,-2.000000e-09,1.809477e+02,1.809477e+02,0.000000e+00,3.466203e+06,3.466202e+06,1.000000e+00,4.021717e-01,4.021718e-01,-1.000000e-07,1.137755e+03,1.137743e+03,1.200000e-02,1.622347e+06,1.622347e+06,0.000000e+00
6.900000e+02,6.660675e+02,1.738882e-03,1.738883e-03,-1.000000e-09,1.871170e+02,1.871170e+02,0.000000e+00,3.453421e+06,3.453421e+06,0.000000e+00,3.908392e-01,3.908392e-01,0.000000e+00,1.123612e+03,1.123601e+03,1.100000e-02,1.644251e+06,1.644251e+06,0.000000e+00
6.900000e+02,6.842127e+02,1.915079e-03,1.915081e-03,-2.000000e-09,1.933429e+02,1.933428e+02,1.000000e-04,3.440662e+06,3.440662e+06,0.000000e+00,3.797579e-01,3.797580e-01,-1.000000e-07,1.109594e+03,1.109583e+03,1.100000e-02,1.666196e+06,1.666196e+06,0.000000e+00
6.900000e+02,7.023579e+02,2.103814e-03,2.103815e-03,-1.000000e-09,1.996250e+02,1.996250e+02,0.000000e+00,3.427924e+06,3.427924e+06,0.000000e+00,3.689253e-01,3.689253e-01,0.000000e+00,1.095708e+03,1.095697e+03,1.100000e-02,1.688172e+06,1.688172e+06,0.000000e+00
6.900000e+02,7.205031e+02,2.306202e-03,2.306203e-03,-1.000000e-09,2.059639e+02,2.059639e+02,0.000000e+00,3.415204e+06,3.415204e+06,0.000000e+00,3.583384e-01,3.583384e-01,0.000000e+00,1.081960e+03,1.081950e+03,1.000000e-02,1.710169e+06,1.710168e+06,1.000000e+00
6.900000e+02,7.386484e+02,2.523628e-03,2.523630e-03,-2.000000e-09,2.123605e+02,2.123605e+02,0.000000e+00,3.402497e+06,3.402497e+06,0.000000e+00,3.479940e-01,3.479940e-01,0.000000e+00,1.068357e+03,1.068347e+03,1.000000e-02,1.732174e+06,1.732174e+06,0.000000e+00
6.900000e+02,7.567936e+02,2.757800e-03,2.757803e-03,-3.000000e-09,2.188166e+02,2.188166e+02,0.000000e+00,3.389794e+06,3.389794e+06,0.000000e+00,3.378886e-01,3.378886e-01,0.000000e+00,1.054905e+03,1.054895e+03,1.000000e-02,1.754179e+06,1.754179e+06,0.000000e+00
6.900000e+02,7.749388e+02,3.010818e-03,3.010821e-03,-3.000000e-09,2.253354e+02,2.253354e+02,0.000000e+00,3.377084e+06,3.377084e+06,0.000000e+00,3.280185e-01,3.280185e-01,0.000000e+00,1.041608e+03,1.041599e+03,9.000000e-03,1.776173e+06,1.776172e+06,1.000000e+00
6.900000e+02,7.930840e+02,3.285251e-03,3.285253e-03,-2.000000e-09,2.319212e+02,2.319211e+02,1.000000e-04,3.364351e+06,3.364350e+06,1.000000e+00,3.183793e-01,3.183793e-01,0.000000e+00,1.028470e+03,1.028461e+03,9.000000e-03,1.798147e+06,1.798147e+06,0.000000e+00
6.900000e+02,8.112292e+02,3.584235e-03,3.584237e-03,-2.000000e-09,2.385801e+02,2.385801e+02,0.000000e+00,3.351573e+06,3.351573e+06,0.000000e+00,3.089664e-01,3.089664e-01,0.000000e+00,1.015495e+03,1.015486e+03,9.000000e-03,1.820094e+06,1.820094e+06,0.000000e+00
6.900000e+02,8.293744e+02,3.911591e-03,3.911594e-03,-3.000000e-09,2.453207e+02,2.453206e+02,1.000000e-04,3.338725e+06,3.338725e+06,0.000000e+00,2.997745e-01,2.997746e-01,-1.000000e-07,1.002683e+03,1.002675e+03,8.000000e-03,1.842007e+06,1.842007e+06,0.000000e+00
6.900000e+02,8.475197e+02,4.271981e-03,4.271985e-03,-4.000000e-09,2.521539e+02,2.521539e+02,0.000000e+00,3.325774e+06,3.325774e+06,0.000000e+00,2.907978e-01,2.907978e-01,0.000000e+00,9.900357e+02,9.900273e+02,8.400000e-03,1.863884e+06,1.863884e+06,0.000000e+00
6.900000e+02,8.656649e+02,4.671088e-03,4.671092e-03,-4.000000e-09,2.590942e+02,2.590942e+02,0.000000e+00,3.312677e+06,3.312677e+06,0.000000e+00,2.820296e-01,2.820296e-01,0.000000e+00,9.775500e+02,9.775418e+02,8.200000e-03,1.885722e+06,1.885722e+06,0.000000e+00
6.900000e+02,8.838101e+02,5.115866e-03,5.115870e-03,-4.000000e-09,2.661603e+02,2.661603e+02,0.000000e+00,3.299382e+06,3.299382e+06,0.000000e+00,2.734624e-01,2.734624e-01,0.000000e+00,9.652224e+02,9.652145e+02,7.900000e-03,1.907524e+06,1.907523e+06,1.000000e+00
6.900000e+02,9.019553e+02,5.614847e-03,5.614852e-03,-5.000000e-09,2.733761e+02,2.733761e+02,0.000000e+00,3.285825e+06,3.285825e+06,0.000000e+00,2.650876e-01,2.650876e-01,0.000000e+00,9.530463e+02,9.530387e+02,7.600000e-03,1.929296e+06,1.929296e+06,0.000000e+00
6.900000e+02,9.201005e+02,6.178552e-03,6.178557e-03,-5.000000e-09,2.807721e+02,2.807721e+02,0.000000e+00,3.271925e+06,3.271925e+06,0.000000e+00,2.568954e-01,2.568955e-01,-1.000000e-07,9.410119e+02,9.410045e+02,7.400000e-03,1.951052e+06,1.951052e+06,0.000000e+00
6.900000e+02,9.382457e+02,6.820021e-03,6.820026e-03,-5.000000e-09,2.883874e+02,2.883873e+02,1.000000e-04,3.257582e+06,3.257582e+06,0.000000e+00,2.488745e-01,2.488745e-01,0.000000e+00,9.291054e+02,9.290983e+02,7.100000e-03,1.972810e+06,1.972810e+06,0.000000e+00
6.900000e+02,9.563910e+02,7.555532e-03,7.555541e-03,-9.000000e-09,2.962715e+02,2.962715e+02,0.000000e+00,3.242672e+06,3.242672e+06,0.000000e+00,2.410113e-01,2.410113e-01,0.000000e+00,9.173082e+02,9.173013e+02,6.900000e-03,1.994598e+06,1.994598e+06,0.000000e+00
6.900000e+02,9.745362e+02,8.405559e-03,8.405569e-03,-1.000000e-08,3.044884e+02,3.044883e+02,1.000000e-04,3.227038e+06,3.227038e+06,0.000000e+00,2.332902e-01,2.332902e-01,0.000000e+00,9.055956e+02,9.055889e+02,6.700000e-03,2.016455e+06,2.016455e+06,0.000000e+00
6.900000e+02,9.926814e+02,9.396084e-03,9.396094e-03,-1.000000e-08,3.131200e+02,3.131199e+02,1.000000e-04,3.210484e+06,3.210483e+06,1.000000e+00,2.256922e-01,2.256922e-01,0.000000e+00,8.939349e+02,8.939285e+02,6.400000e-03,2.038437e+06,2.038437e+06,0.000000e+00
6.900000e+02,1.010827e+03,1.056042e-02,1.056046e-02,-4.000000e-08,3.222725e+02,3.222726e+02,-1.000000e-04,3.192758e+06,3.192758e+06,0.000000e+00,2.181944e-01,2.181943e-01,1.000000e-07,8.822835e+02,8.822770e+02,6.500000e-03,2.060615e+06,2.060616e+06,-1.000000e+00
6.900000e+02,1.028972e+03,1.194178e-02,1.194181e-02,-3.000000e-08,3.320850e+02,3.320849e+02,1.000000e-04,3.173542e+06,3.173542e+06,0.000000e+00,2.107686e-01,2.107686e-01,0.000000e+00,8.705852e+02,8.705791e+02,6.100000e-03,2.083090e+06,2.083090e+06,0.000000e+00
6.900000e+02,1.047117e+03,1.359698e-02,1.359700e-02,-2.000000e-08,3.427407e+02,3.427405e+02,2.000000e-04,3.152419e+06,3.152419e+06,0.000000e+00,2.033793e-01,2.033793e-01,0.000000e+00,8.587654e+02,8.587596e+02,5.800000e-03,2.105995e+06,2.105995e+06,0.000000e+00
6.900000e+02,1.065262e+03,1.560197e-02,1.560196e-02,1.000000e-08,3.544852e+02,3.544849e+02,3.000000e-04,3.128846e+06,3.128846e+06,0.000000e+00,1.959806e-01,1.959807e-01,-1.000000e-07,8.467237e+02,8.467183e+02,5.400000e-03,2.129516e+06,2.129516e+06,0.000000e+00
6.900000e+02,1.083407e+03,1.806020e-02,1.806015e-02,5.000000e-08,3.676522e+02,3.676516e+02,6.000000e-04,3.102096e+06,3.102097e+06,-1.000000e+00,1.885119e-01,1.885121e-01,-2.000000e-07,8.343221e+02,8.343171e+02,5.000000e-03,2.153911e+06,2.153911e+06,0.000000e+00
6.900000e+02,1.101553e+03,2.111607e-02,2.111615e-02,-8.000000e-08,3.827043e+02,3.827043e+02,0.000000e+00,3.071186e+06,3.071185e+06,1.000000e+00,1.808901e-01,1.808899e-01,2.000000e-07,8.213648e+02,8.213594e+02,5.400000e-03,2.179552e+06,2.179553e+06,-1.000000e+00
6.900000e+02,1.119698e+03,2.497767e-02,2.497773e-02,-6.000000e-08,4.002998e+02,4.002996e+02,2.000000e-04,3.034742e+06,3.034742e+06,0.000000e+00,1.729952e-01,1.729951e-01,1.000000e-07,8.075620e+02,8.075571e+02,4.900000e-03,2.206995e+06,2.206995e+06,0.000000e+00
6.900000e+02,1.137843e+03,2.995838e-02,2.995839e-02,-1.000000e-08,4.214104e+02,4.214099e+02,5.000000e-04,2.990776e+06,2.990776e+06,0.000000e+00,1.646434e-01,1.646434e-01,0.000000e+00,7.924589e+02,7.924543e+02,4.600000e-03,2.237123e+06,2.237123e+06,0.000000e+00
6.900000e+02,1.155988e+03,3.656271e-02,3.656263e-02,8.000000e-08,4.475533e+02,4.475522e+02,1.100000e-03,2.936232e+06,2.936233e+06,-1.000000e+00,1.555250e-01,1.555251e-01,-1.000000e-07,7.752733e+02,7.752693e+02,4.000000e-03,2.271467e+06,2.271466e+06,1.000000e+00
6.900000e+02,1.174134e+03,4.570125e-02,4.570161e-02,-3.600000e-07,4.813550e+02,4.813553e+02,-3.000000e-04,2.865877e+06,2.865874e+06,3.000000e+00,1.450363e-01,1.450359e-01,4.000000e-07,7.544526e+02,7.544479e+02,4.700000e-03,2.313088e+06,2.313090e+06,-2.000000e+00
6.900000e+02,1.192279e+03,5.946653e-02,5.946688e-02,-3.500000e-07,5.285731e+02,5.285729e+02,2.000000e-04,2.768278e+06,2.768276e+06,2.000000e+00,1.316187e-01,1.316184e-01,3.000000e-07,7.259187e+02,7.259144e+02,4.300000e-03,2.370081e+06,2.370082e+06,-1.000000e+00
6.900000e+02,1.210424e+03,9.886374e-02,9.895873e-02,-9.499000e-05,6.457886e+02,6.460418e+02,-2.532000e-01,2.530154e+06,2.529642e+06,5.120000e+02,9.886374e-02,9.895874e-02,-9.500000e-05,6.457886e+02,6.460419e+02,-2.533000e-01,2.530154e+06,2.529642e+06,5.120000e+02
7.000000e+02,2.839251e+02,7.315776e-05,7.315780e-05,-4.000000e-11,6.899872e+01,6.899872e+01,0.000000e+00,3.750267e+06,3.750267e+06,0.000000e+00,6.934117e-01,6.934117e-01,0.000000e+00,1.435572e+03,1.435516e+03,5.600000e-02,1.226436e+06,1.210311e+06,1.612500e+04
7.000000e+02,3.030981e+02,9.181111e-05,9.181117e-05,-6.000000e-11,7.411185e+01,7.411186e+01,-1.000000e-05,3.737504e+06,3.737504e+06,0.000000e+00,6.761762e-01,6.761762e-01,0.000000e+00,1.420115e+03,1.420071e+03,4.400000e-02,1.244539e+06,1.230126e+06,1.441300e+04
7.000000e+02,3.222711e+02,1.142904e-04,1.142905e-04,-1.000000e-10,7.928687e+01,7.928687e+01,0.000000e+00,3.724687e+06,3.724687e+06,0.000000e+00,6.592357e-01,6.592357e-01,0.000000e+00,1.404588e+03,1.404553e+03,3.500000e-02,1.262844e+06,1.250104e+06,1.274000e+04
7.000000e+02,3.414441e+02,1.411169e-04,1.411170e-04,-1.000000e-10,8.452442e+01,8.452444e+01,-2.000000e-05,3.711820e+06,3.711820e+06,0.000000e+00,6.425893e-01,6.425893e-01,0.000000e+00,1.389034e+03,1.389007e+03,2.700000e-02,1.281351e+06,1.270241e+06,1.111000e+04
7.000000e+02,3.606170e+02,1.728266e-04,1.728266e-04,0.000000e+00,8.982516e+01,8.982514e+01,2.000000e-05,3.698906e+06,3.698906e+06,0.000000e+00,6.262363e-01,6.262363e-01,0.000000e+00,1.373490e+03,1.373469e+03,2.100000e-02,1.300058e+06,1.290532e+06,9.526000e+03
7.000000e+02,3.797900e+02,2.099614e-04,2.099615e-04,-1.000000e-10,9.518964e+01,9.518963e+01,1.000000e-05,3.685951e+06,3.685951e+06,0.000000e+00,6.101756e-01,6.101757e-01,-1.000000e-07,1.357988e+03,1.357970e+03,1.800000e-02,1.318966e+06,1.310972e+06,7.994000e+03
7.000000e+02,3.989630e+02,2.530589e-04,2.530591e-04,-2.000000e-10,1.006184e+02,1.006184e+02,0.000000e+00,3.672957e+06,3.672957e+06,0.000000e+00,5.944065e-01,5.944065e-01,0.000000e+00,1.342555e+03,1.342539e+03,1.600000e-02,1.335818e+06,1.335818e+06,0.000000e+00
7.000000e+02,4.181360e+02,3.026432e-04,3.026434e-04,-2.000000e-10,1.061119e+02,1.061119e+02,0.000000e+00,3.659928e+06,3.659928e+06,0.000000e+00,5.789278e-01,5.789278e-01,0.000000e+00,1.327181e+03,1.327165e+03,1.600000e-02,1.356905e+06,1.356905e+06,0.000000e+00
7.000000e+02,4.373090e+02,3.592157e-04,3.592159e-04,-2.000000e-10,1.116704e+02,1.116704e+02,0.000000e+00,3.646870e+06,3.646870e+06,0.000000e+00,5.637385e-01,5.637386e-01,-1.000000e-07,1.311855e+03,1.311839e+03,1.600000e-02,1.378143e+06,1.378143e+06,0.000000e+00
7.000000e+02,4.564820e+02,4.232481e-04,4.232484e-04,-3.000000e-10,1.172942e+02,1.172942e+02,0.000000e+00,3.633785e+06,3.633785e+06,0.000000e+00,5.488376e-01,5.488376e-01,0.000000e+00,1.296577e+03,1.296562e+03,1.500000e-02,1.399529e+06,1.399529e+06,0.000000e+00
7.000000e+02,4.756550e+02,4.951771e-04,4.951776e-04,-5.000000e-10,1.229834e+02,1.229835e+02,-1.000000e-04,3.620679e+06,3.620679e+06,0.000000e+00,5.342238e-01,5.342238e-01,0.000000e+00,1.281349e+03,1.281334e+03,1.500000e-02,1.421055e+06,1.421055e+06,0.000000e+00
7.000000e+02,4.948279e+02,5.754019e-04,5.754021e-04,-2.000000e-10,1.287380e+02,1.287380e+02,0.000000e+00,3.607556e+06,3.607556e+06,0.000000e+00,5.198958e-01,5.198959e-01,-1.000000e-07,1.266174e+03,1.266160e+03,1.400000e-02,1.442714e+06,1.442714e+06,0.000000e+00
7.000000e+02,5.140009e+02,6.642844e-04,6.642847e-04,-3.000000e-10,1.345578e+02,1.345578e+02,0.000000e+00,3.594420e+06,3.594420e+06,0.000000e+00,5.058524e-01,5.058524e-01,0.000000e+00,1.251058e+03,1.251044e+03,1.400000e-02,1.464501e+06,1.464501e+06,0.000000e+00
7.000000e+02,5.331739e+02,7.621533e-04,7.621537e-04,-4.000000e-10,1.404424e+02,1.404424e+02,0.000000e+00,3.581277e+06,3.581277e+06,0.000000e+00,4.920920e-01,4.920921e-01,-1.000000e-07,1.236005e+03,1.235991e+03,1.400000e-02,1.486407e+06,1.486407e+06,0.000000e+00
7.000000e+02,5.523469e+02,8.693114e-04,8.693120e-04,-6.000000e-10,1.463913e+02,1.463913e+02,0.000000e+00,3.568131e+06,3.568131e+06,0.000000e+00,4.786132e-01,4.786132e-01,0.000000e+00,1.221023e+03,1.221009e+03,1.400000e-02,1.508423e+06,1.508423e+06,0.000000e+00
7.000000e+02,5.715199e+02,9.860472e-04,9.860480e-04,-8.000000e-10,1.524039e+02,1.524039e+02,0.000000e+00,3.554988e+06,3.554988e+06,0.000000e+00,4.654143e-01,4.654143e-01,0.000000e+00,1.206119e+03,1.206106e+03,1.300000e-02,1.530542e+06,1.530542e+06,0.000000e+00
7.000000e+02,5.906929e+02,1.112650e-03,1.112651e-03,-1.000000e-09,1.584792e+02,1.584792e+02,0.000000e+00,3.541852e+06,3.541852e+06,0.000000e+00,4.524936e-01,4.524936e-01,0.000000e+00,1.191301e+03,1.191288e+03,1.300000e-02,1.552754e+06,1.552754e+06,0.000000e+00
7.000000e+02,6.098659e+02,1.249429e-03,1.249430e-03,-1.000000e-09,1.646164e+02,1.646164e+02,0.000000e+00,3.528728e+06,3.528728e+06,0.000000e+00,4.398491e-01,4.398491e-01,0.000000e+00,1.176576e+03,1.176564e+03,1.200000e-02,1.575049e+06,1.575049e+06,0.000000e+00
7.000000e+02,6.290388e+02,1.396735e-03,1.396735e-03,0.000000e+00,1.708144e+02,1.708144e+02,0.000000e+00,3.515621e+06,3.515621e+06,0.000000e+00,4.274789e-01,4.274790e-01,-1.000000e-07,1.161954e+03,1.161942e+03,1.200000e-02,1.597417e+06,1.597416e+06,1.000000e+00
7.000000e+02,6.482118e+02,1.554988e-03,1.554989e-03,-1.000000e-09,1.770724e+02,1.770723e+02,1.000000e-04,3.502533e+06,3.502533e+06,0.000000e+00,4.153807e-01,4.153808e-01,-1.000000e-07,1.147442e+03,1.147431e+03,1.100000e-02,1.619846e+06,1.619846e+06,0.000000e+00
7.000000e+02,6.673848e+02,1.724708e-03,1.724709e-03,-1.000000e-09,1.833892e+02,1.833892e+02,0.000000e+00,3.489467e+06,3.489467e+06,0.000000e+00,4.035523e-01,4.035523e-01,0.000000e+00,1.133049e+03,1.133038e+03,1.100000e-02,1.642326e+06,1.642326e+06,0.000000e+00
7.000000e+02,6.865578e+02,1.906547e-03,1.906548e-03,-1.000000e-09,1.897643e+02,1.897643e+02,0.000000e+00,3.476425e+06,3.476425e+06,0.000000e+00,3.919909e-01,3.919910e-01,-1.000000e-07,1.118783e+03,1.118771e+03,1.200000e-02,1.664846e+06,1.664845e+06,1.000000e+00
7.000000e+02,7.057308e+02,2.101330e-03,2.101331e-03,-1.000000e-09,1.961971e+02,1.961971e+02,0.000000e+00,3.463406e+06,3.463406e+06,0.000000e+00,3.806939e-01,3.806940e-01,-1.000000e-07,1.104651e+03,1.104640e+03,1.100000e-02,1.687392e+06,1.687392e+06,0.000000e+00
7.000000e+02,7.249038e+02,2.310098e-03,2.310100e-03,-2.000000e-09,2.026877e+02,2.026877e+02,0.000000e+00,3.450408e+06,3.450408e+06,0.000000e+00,3.696582e-01,3.696583e-01,-1.000000e-07,1.090661e+03,1.090650e+03,1.100000e-02,1.709955e+06,1.709955e+06,0.000000e+00
7.000000e+02,7.440768e+02,2.534158e-03,2.534161e-03,-3.000000e-09,2.092367e+02,2.092367e+02,0.000000e+00,3.437427e+06,3.437427e+06,0.000000e+00,3.588805e-01,3.588805e-01,0.000000e+00,1.076819e+03,1.076809e+03,1.000000e-02,1.732522e+06,1.732522e+06,0.000000e+00
7.000000e+02,7.632497e+02,2.775144e-03,2.775145e-03,-1.000000e-09,2.158456e+02,2.158456e+02,0.000000e+00,3.424454e+06,3.424455e+06,-1.000000e+00,3.483571e-01,3.483572e-01,-1.000000e-07,1.063134e+03,1.063124e+03,1.000000e-02,1.755082e+06,1.755082e+06,0.000000e+00
7.000000e+02,7.824227e+02,3.035080e-03,3.035082e-03,-2.000000e-09,2.225169e+02,2.225168e+02,1.000000e-04,3.411480e+06,3.411480e+06,0.000000e+00,3.380840e-01,3.380841e-01,-1.000000e-07,1.049608e+03,1.049599e+03,9.000000e-03,1.777624e+06,1.777624e+06,0.000000e+00
7.000000e+02,8.015957e+02,3.316467e-03,3.316469e-03,-2.000000e-09,2.292545e+02,2.292545e+02,0.000000e+00,3.398489e+06,3.398489e+06,0.000000e+00,3.280568e-01,3.280569e-01,-1.000000e-07,1.036249e+03,1.036239e+03,1.000000e-02,1.800139e+06,1.800139e+06,0.000000e+00
7.000000e+02,8.207687e+02,3.622379e-03,3.622382e-03,-3.000000e-09,2.360641e+02,2.360641e+02,0.000000e+00,3.385462e+06,3.385462e+06,0.000000e+00,3.182706e-01,3.182706e-01,0.000000e+00,1.023058e+03,1.023049e+03,9.000000e-03,1.822618e+06,1.822618e+06,0.000000e+00
7.000000e+02,8.399417e+02,3.956586e-03,3.956589e-03,-3.000000e-09,2.429535e+02,2.429534e+02,1.000000e-04,3.372371e+06,3.372371e+06,0.000000e+00,3.087197e-01,3.087198e-01,-1.000000e-07,1.010038e+03,1.010029e+03,9.000000e-03,1.845054e+06,1.845054e+06,0.000000e+00
7.000000e+02,8.591147e+02,4.323703e-03,4.323707e-03,-4.000000e-09,2.499331e+02,2.499331e+02,0.000000e+00,3.359185e+06,3.359185e+06,0.000000e+00,2.993982e-01,2.993982e-01,0.000000e+00,9.971899e+02,9.971813e+02,8.600000e-03,1.867443e+06,1.867443e+06,0.000000e+00
7.000000e+02,8.782876e+02,4.729384e-03,4.729386e-03,-2.000000e-09,2.570168e+02,2.570167e+02,1.000000e-04,3.345862e+06,3.345862e+06,0.000000e+00,2.902991e-01,2.902991e-01,0.000000e+00,9.845123e+02,9.845040e+02,8.300000e-03,1.889782e+06,1.889782e+06,0.000000e+00
7.000000e+02,8.974606e+02,5.180564e-03,5.180567e-03,-3.000000e-09,2.642226e+02,2.642226e+02,0.000000e+00,3.332350e+06,3.332350e+06,0.000000e+00,2.814144e-01,2.814144e-01,0.000000e+00,9.720016e+02,9.719935e+02,8.100000e-03,1.912074e+06,1.912074e+06,0.000000e+00
7.000000e+02,9.166336e+02,5.685774e-03,5.685778e-03,-4.000000e-09,2.715737e+02,2.715736e+02,1.000000e-04,3.318585e+06,3.318585e+06,0.000000e+00,2.727353e-01,2.727353e-01,0.000000e+00,9.596514e+02,9.596437e+02,7.700000e-03,1.934325e+06,1.934325e+06,0.000000e+00
